Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCF_040182565.1	8845	2024-06-14	117	39655246	6720584	1215347815	Anser cygnoides	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
GCF_040807025.1	8801	2024-07-22	378	28829471	4721291	1451995729	Struthio camelus	Sarcopterygii	Aves			Palaeognathae	Struthioniformes	PacBio HiFi
GCF_041296385.1	39617	2024-08-16	800	17285536	1604999	1330867883	Aphelocoma coerulescens	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_900496995.4	223781	2021-03-26	372	21924221	5065314	1228503570	Aquila chrysaetos chrysaetos	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio CLR
GCF_901933205.1	87175	2019-09-06	1530	16035651	2014964	1051517328	Camarhynchus parvulus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCF_929443795.1	8957	2022-02-09	637	17712854	2011408	1397974797	Accipiter gentilis	Sarcopterygii	Aves	Neognathae			Accipitriformes	PacBio HiFi
GCF_963662255.1	127875	2023-12-11	935	3563180	833553	1170705427	Cinclus cinclus	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCF_963921805.1	9209	2024-02-09	843	4631399	1105955	1283525359	Phalacrocorax carbo	Sarcopterygii	Aves	Neognathae			Suliformes	PacBio HiFi
GCF_963924245.1	1192867	2024-01-20	1190	4003687	799646	1417461907	Chroicocephalus ridibundus	Sarcopterygii	Aves	Neognathae			Charadriiformes	PacBio HiFi
GCF_963932015.1	28680	2024-02-07	1025	3416933	656382	1189171107	Anas acuta	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	PacBio HiFi
