Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_027481765.1	691798	2022-12-28	228	17052863	2385546	668877428	Tenualosa thibaudeaui	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	Oxford Nanopore
GCA_028564955.1	1161363	2023-02-09	163469	6852	1371	567513910	Terapon puta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_000180735.1	99883	2004-05-14	44686	28780	1962	312394419	Tetraodon nigroviridis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	missing
GCA_008086565.1	76338	2019-08-02	428912	54156	1084	1049760822	Thalassoma bifasciatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	missing
GCF_902500255.1	390379	2019-09-30	3018	2319587	401773	2433998612	Thalassophryne amazonica	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Batrachoidiformes	PacBio CLR
GCA_023658055.1	240832	2022-06-07	2668	928839	133473	468655620	Thaleichthys pacificus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	missing
GCA_009823395.1	435163	2020-01-02	242	22457894	14961343	474300935	Thamnaconus septentrionalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	Oxford Nanopore
GCA_015106615.1	227845	2020-10-29	102027	10651	3272	707940865	Thoracochromis brauschi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_041045025.1	501720	2024-08-05	617610	2337	395	735735178	Thryssa baelama	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	missing
GCF_914725855.1	8236	2021-09-16	138	26795544	7485788	792078031	Thunnus albacares	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi
GCA_914725855.2	8236	2023-10-06	140	26795544	7485788	792111091	Thunnus albacares	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi
GCF_910596095.1	8240	2021-07-07	241	26803536	4259497	782392388	Thunnus maccoyii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi
GCA_021601225.2	8238	2023-03-30	849	5152937	785423	791651436	Thunnus orientalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio CLR
GCF_963924715.1	8237	2024-01-29	587	2956553	767953	798953466	Thunnus thynnus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi
GCA_023634145.1	36185	2022-06-02	1938	2277286	486840	1760293041	Thymallus thymallus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	PacBio HiFi
GCA_030578255.1	86932	2023-08-08	924	8259576	1121459	1320498513	Tiaroga cobitis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_015108415.1	2591260	2020-10-29	95588	12811	3489	727907368	Tilapia sparmanii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_037022345.1	27717	2024-03-05	752471	1177	434	669980980	Tinca tinca	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_021397915.2	329116	2022-04-27	50927	35833	10839	1234383274	Tor tambroides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_016801885.1	270537	2021-02-04	1745	8430381	183791	618449641	Toxotes chatareus	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore
GCF_017976425.1	941984	2021-04-15	194	15555772	2556649	620365959	Toxotes jaculatrix	Actinopterygii	Actinopteri	Teleostei	Neopterygii			PacBio CLR
GCA_037833715.1	490289	2024-03-29	56368	35820	8584	542120819	Toxotes lorentzi	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
GCA_040938265.1	173342	2024-07-29	8107	254716	31976	733006624	Trachinotus carolinus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCA_022709315.2	173339	2024-08-13	108	26488240	11172427	662687945	Trachinotus ovatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	PacBio CLR
GCA_905171665.2	36212	2021-11-26	375	6490592	1933563	801214780	Trachurus trachurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	PacBio CLR
GCA_900323305.1	241836	2018-03-26	114476	6231	2220	450726021	Trachyrincus murrayi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_900303215.1	562814	2018-03-18	119164	3900	1661	368665642	Trachyrincus scabrus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_015112415.1	2591261	2020-10-29	204686	3079	1508	552306443	Trematocara caparti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104355.1	195092	2020-10-29	138874	7524	2371	704571035	Trematocara macrostoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104795.1	1084758	2020-10-29	142015	6980	2235	677630562	Trematocara marginatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104335.1	1131402	2020-10-29	142368	7084	2270	700260947	Trematocara nigrifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107995.1	2591262	2020-10-29	143793	6870	2240	674693021	Trematocara stigmaticum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106295.1	158782	2020-10-29	143970	7238	2297	704004805	Trematocara unimaculatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103455.1	1452741	2020-10-29	178840	4100	1773	596790578	Trematocara variabile	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110815.1	1982068	2020-10-29	161168	5470	2055	661665563	Trematocara zebra	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103355.1	1171431	2020-10-29	136168	7736	2586	701011117	Trematochromis benthicola	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCF_902827165.1	40690	2020-04-15	1796	1391925	231770	867007379	Trematomus bernacchii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_943593355.1	36196	2022-07-13	555795	3020	512	700451229	Trematomus hansoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_012861695.1	40692	2020-04-27	3919	968532	124923	1210488816	Trematomus loennbergii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_943590805.1	40693	2022-07-13	1335206	1049	233	807760727	Trematomus scotti	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCF_030014385.1	2290929	2023-05-16	547	13074164	1967043	1044986285	Trichomycterus rosablanca	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCA_038048895.1	3081197	2024-04-10	853351	335	239	349317381	Tricuspidalestes caeruleus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_015107115.1	34813	2020-10-29	134442	7635	2581	692332233	Triglachromis otostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_016785345.1	195658	2021-02-01	48717	97705	13601	448205993	Trinectes maculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	missing
GCA_029783895.1	1652672	2023-04-18	609	12651899	903358	655957002	Triplophysa bombifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCF_015846415.1	1582913	2020-12-11	167	9273388	2073045	607928576	Triplophysa dalaica	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR
GCA_041430785.1	1783475	2024-08-23	255	12419652	1771164	668257987	Triplophysa lixianensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCF_024868665.1	992332	2022-09-14	10549	201739	35235	674917964	Triplophysa rosa	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio RSII
GCA_006030095.1	422203	2019-06-05	1041	2531394	416461	583420977	Triplophysa siluroides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_008369825.1	1572043	2019-09-12	1420	2833080	199755	652817517	Triplophysa tibetana	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR
GCA_033220385.1	1677794	2023-11-03	1744	1255017	113484	520063573	Triplophysa yarkandensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_027123545.1	80723	2022-12-20	179136	3418	1112	438845953	Trisopterus esmarkii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027122455.1	27722	2022-12-20	226125	2990	933	470744158	Trisopterus luscus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027122715.1	80722	2022-12-20	165393	3728	1170	434335063	Trisopterus minutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_025674515.1	2708359	2022-10-12	325723	303	238	108613549	Trogloglanis pattersoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_015106575.1	8146	2020-10-29	92826	12422	3540	710621491	Tropheus annectens	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110215.1	8147	2020-10-29	125878	8313	2708	692227251	Tropheus brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109155.1	8148	2020-10-29	130801	7918	2629	692744348	Tropheus duboisi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_902810505.1	8150	2020-04-15	84265	31099	6775	899362036	Tropheus moorii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111015.1	8151	2020-10-29	107148	10521	3186	709215338	Tropheus polli	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015052705.1	1818577	2020-10-28	92276	12405	3581	711306283	Tropheus sp. black	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110695.1	2591307	2020-10-29	114816	9126	2895	693306850	Tropheus sp. brichardi kipili AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111495.1	198185	2020-10-29	114914	9199	2920	694102498	Tropheus sp. Kirschfleck	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109315.1	2591308	2020-10-29	107047	10585	3177	707138837	Tropheus sp. lukuga AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109455.1	2591309	2020-10-29	163227	6009	2153	674856500	Tropheus sp. lunatus AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111195.1	2591310	2020-10-29	120155	8554	2785	690179085	Tropheus sp. mpimbwe AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015113295.1	2591311	2020-10-29	153501	6436	2281	679527740	Tropheus sp. murago AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105585.1	2591312	2020-10-29	124961	8430	2717	689522015	Tropheus sp. red AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015107715.1	32513	2020-10-29	129795	8530	2822	742531324	Tylochromis polylepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_027564635.1	1050218	2023-01-03	98652	11024	2489	542999298	Typhlichthys eigenmanni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	missing
GCA_027564835.1	940470	2023-01-03	108488	10284	2235	549503750	Typhlichthys subterraneus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	missing
GCA_040894045.1	75934	2024-07-30	4792	1920511	239129	1782386552	Umbra pygmaea	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	Oxford Nanopore
GCA_027122555.1	183656	2022-12-20	306722	2294	793	524612783	Urophycis chuss	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027123175.1	458613	2022-12-20	246480	3039	935	517075720	Urophycis cirrata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027123135.1	630691	2022-12-20	193291	3222	1106	458264217	Urophycis floridana	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_027123015.1	630692	2022-12-20	360816	1700	688	501427631	Urophycis regia	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_036785325.1	183657	2024-02-22	6432	149954	36431	595705289	Urophycis tenuis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio HiFi
GCA_963556495.2	195855	2023-12-06	100	38296799	6729000	1291682843	Valencia hispanica	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Oxford Nanopore
GCA_015102225.1	34807	2020-10-29	101290	10882	3234	714872279	Variabilichromis moorii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_026259375.1	82366	2022-11-23	79	22761669	14856218	563999475	Verasper variegatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	missing
GCA_022828995.1	155067	2022-04-08	436	7031647	1426926	1054244026	Vimba vimba	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_943590875.1	691752	2022-07-13	1075332	1882	244	806850681	Vomeridens infuscipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_014839995.1	129108	2020-10-02	1783	2195850	155846	728711352	Xenentodon cancila	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Beloniformes	PacBio CLR
GCA_015107655.1	452219	2020-10-29	107986	10032	3173	704544333	Xenochromis hecqui	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_040091335.1	1517983	2024-06-07	87689	19570	5228	970687929	Xenoophorus captivus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_040091345.1	208358	2024-06-07	105725	15331	4223	958111056	Xenotaenia resolanae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_015104175.1	2759385	2020-10-29	129929	8047	2552	689815462	Xenotilapia bathyphilus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105375.1	240480	2020-10-29	124331	8041	2620	682995475	Xenotilapia boulengeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106215.1	240484	2020-10-29	115070	8883	2836	685233516	Xenotilapia caudafasciata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105975.1	240481	2020-10-29	105505	10331	3104	713244431	Xenotilapia flavipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105755.1	559344	2020-10-29	121326	8556	2814	712936882	Xenotilapia leptura	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109775.1	240485	2020-10-29	110413	9971	3017	714188978	Xenotilapia longispinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103415.1	559345	2020-10-29	122467	8477	2735	706050481	Xenotilapia melanogenys	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102635.1	2591263	2020-10-29	127699	8211	2672	699526129	Xenotilapia nasus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106095.1	286602	2020-10-29	108016	10130	3011	705792401	Xenotilapia nigrolabiata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106855.1	27765	2020-10-29	127824	7887	2648	700046300	Xenotilapia ochrogenys	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110015.1	143550	2020-10-29	127986	8120	2654	694460362	Xenotilapia ornatipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015106585.1	559346	2020-10-29	125096	8327	2769	709563152	Xenotilapia papilio	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015105935.1	559347	2020-10-29	108888	9596	2999	703470709	Xenotilapia rotundiventralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102085.1	32515	2020-10-29	130793	7992	2544	694412463	Xenotilapia sima	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015104975.1	2591264	2020-10-29	175991	5159	1975	663766784	Xenotilapia singularis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103635.1	2591313	2020-10-29	114302	9422	2905	709813334	Xenotilapia sp. kilesa AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103175.1	240487	2020-10-29	144471	6722	2389	688309149	Xenotilapia sp. papilio sunflower	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111115.1	2591314	2020-10-29	130714	7426	2546	688338813	Xenotilapia sp. spilopterus north AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103795.1	240486	2020-10-29	137705	7181	2504	694321529	Xenotilapia spiloptera	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015118035.1	27753	2020-10-29	123934	8469	2763	709240699	Xenotilapia tenuidentata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCF_016859285.1	8245	2021-02-12	1931	5252707	662000	691555795	Xiphias gladius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Istiophoriformes	Oxford Nanopore
GCA_036418095.1	32469	2024-02-07	288	26085954	4439306	727598472	Xiphophorus birchmanni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi
GCA_041380905.1	32472	2024-08-21	151	28355538	7597169	733529137	Xiphophorus cortezi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi
GCF_001444195.1	32473	2018-09-19	297	15315838	2225353	687510047	Xiphophorus couchianus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCF_003331165.1	8084	2019-12-05	748	7084538	932503	730778318	Xiphophorus hellerii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCF_002775205.1	8083	2017-12-07	258	9181372	1512345	700993260	Xiphophorus maculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Oxford Nanopore
GCA_041429825.1	32476	2024-08-23	389	20992352	2739592	734868195	Xiphophorus malinche	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi
GCA_025769995.1	2809284	2022-10-20	419455	4767	1441	1343815498	Xyliphius kryptos	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCF_025860055.1	154827	2022-10-26	3619	5095822	524908	2185887073	Xyrauchen texanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_962446985.1	13765	2023-08-19	59	21535717	11440197	775547440	Xyrichtys novacula	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	Oxford Nanopore
GCA_036877545.1	322115	2024-02-26	315824	21307	447	636439189	Yasuhikotakia modesta	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_038088235.1	80810	2024-04-17	337	31873553	22734949	838468122	Zacco platypus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_029814745.1	75044	2023-04-18	291814	2994	1081	650123247	Zanclus cornutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Acanthuriformes	missing
