Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCA_025802075.1	3215	3207	8	108	30	155	2936482	2022-10-23	Tenebrosternarchus preto	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Gymnotiformes	Illumina	IRIDIAN GENOMES
GCA_015244755.2	3330	2899	431	9	15	309	373995	2020-11-05	Tenualosa ilisha	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	PacBio CLR	Consortium Research Platform on Genmics, ICAR, India
GCA_027481765.1	3331	3311	20	6	17	94	691798	2022-12-28	Tenualosa thibaudeaui	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	Oxford Nanopore	Shanghai Ocean University
GCA_028564955.1	3283	3280	3	52	19	249	1161363	2023-02-09	Terapon puta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Illumina	Iridian Genomes
GCA_000180735.1	3094	3029	65	144	115	603	99883	2004-05-14	Tetraodon nigroviridis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	missing	Genoscope
GCA_008086565.1	3281	2820	461	59	13	154	76338	2019-08-02	Thalassoma bifasciatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	Illumina	University of Otago
GCF_902500255.1	3300	3266	34	28	26	272	390379	2019-09-30	Thalassophryne amazonica	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Batrachoidiformes	PacBio CLR	SC
GCA_023658055.1	3297	3271	26	17	40	421	240832	2022-06-07	Thaleichthys pacificus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osmeriformes	missing	Fisheries and Oceans Canada
GCA_009823395.1	3235	3225	10	7	112	372	435163	2020-01-02	Thamnaconus septentrionalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Tetraodontiformes	Oxford Nanopore	Yellow Sea Fisheries Research Institute
GCA_015106615.1	2534	2523	11	670	140	139	227845	2020-10-29	Thoracochromis brauschi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_041045025.1	1535	1522	13	1076	724	407	501720	2024-08-05	Thryssa baelama	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Clupeiformes	Illumina	Iridian Genomes
GCF_914725855.1	3353	3345	8	1	0	101	8236	2021-09-16	Thunnus albacares	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_914725855.2	3353	3345	8	1	0	101	8236	2023-10-06	Thunnus albacares	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_910596095.1	3352	3344	8	2	0	103	8240	2021-07-07	Thunnus maccoyii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi	Wellcome Sanger Institute
GCA_021601225.2	3344	3312	32	3	7	277	8238	2023-03-30	Thunnus orientalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio CLR	Fisheries Resources Institute, Japan Fisheries Research and Education Agency
GCF_963924715.1	3351	3342	9	2	1	118	8237	2024-01-29	Thunnus thynnus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Scombriformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_023634145.1	3331	2036	1295	5	18	146	36185	2022-06-02	Thymallus thymallus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	PacBio HiFi	The Max Planck Institute of Molecular Cell Biology and Genetics
GCA_030578255.1	3345	3260	85	2	7	116	86932	2023-08-08	Tiaroga cobitis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	UC Berkeley
GCA_015108415.1	2697	2691	6	526	123	142	2591260	2020-10-29	Tilapia sparmanii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_037022345.1	450	442	8	1719	1144	43	27717	2024-03-05	Tinca tinca	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	CSIRO Applied Genomics Initiative
GCA_021397915.2	3002	1785	1217	233	118	174	329116	2022-04-27	Tor tambroides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore	UNIVERSITI MALAYSIA SARAWAK
GCA_016801885.1	3166	3155	11	11	177	148	270537	2021-02-04	Toxotes chatareus	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore	Center for Ecological and Environmental Sciences
GCF_017976425.1	3347	3343	4	2	5	128	941984	2021-04-15	Toxotes jaculatrix	Actinopterygii	Actinopteri	Teleostei	Neopterygii			PacBio CLR	Vertebrate Genomes Project
GCA_037833715.1	3341	3336	5	8	5	129	490289	2024-03-29	Toxotes lorentzi	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Illumina	Iridian Genomes
GCA_040938265.1	3282	3157	125	38	33	231	173342	2024-07-29	Trachinotus carolinus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	Illumina	Florida Atlantic University
GCA_022709315.2	3352	3329	23	1	1	112	173339	2024-08-13	Trachinotus ovatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	PacBio CLR	Chinese Academy of Fishery Sciences
GCA_905171665.2	3336	3315	21	3	15	141	36212	2021-11-26	Trachurus trachurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	PacBio CLR	Wellcome Sanger Institute
GCA_900323305.1	2657	2647	10	492	192	139	241836	2018-03-26	Trachyrincus murrayi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing	CEES
GCA_900303215.1	1899	1884	15	959	475	129	562814	2018-03-18	Trachyrincus scabrus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing	CEES
GCA_015112415.1	1121	1111	10	1495	711	87	2591261	2020-10-29	Trematocara caparti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104355.1	2094	2086	8	931	308	112	195092	2020-10-29	Trematocara macrostoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104795.1	2094	2088	6	913	322	120	1084758	2020-10-29	Trematocara marginatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104335.1	2051	2040	11	956	325	100	1131402	2020-10-29	Trematocara nigrifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107995.1	2115	2107	8	905	312	161	2591262	2020-10-29	Trematocara stigmaticum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106295.1	2155	2151	4	868	319	151	158782	2020-10-29	Trematocara unimaculatum	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103455.1	1446	1443	3	1279	589	119	1452741	2020-10-29	Trematocara variabile	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110815.1	1922	1916	6	1018	379	145	1982068	2020-10-29	Trematocara zebra	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103355.1	2579	2568	11	627	139	206	1171431	2020-10-29	Trematochromis benthicola	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCF_902827165.1	3278	3246	32	30	46	247	40690	2020-04-15	Trematomus bernacchii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR	SC
GCA_943593355.1	2200	2186	14	817	321	265	36196	2022-07-13	Trematomus hansoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCA_012861695.1	3301	2894	407	23	29	1239	40692	2020-04-27	Trematomus loennbergii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR	EarthBIogenome Project
GCA_943590805.1	1484	1467	17	1262	564	148	40693	2022-07-13	Trematomus scotti	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCF_030014385.1	3320	3299	21	4	30	97	2290929	2023-05-16	Trichomycterus rosablanca	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi	Vertebrate Genomes Project
GCA_038048895.1	84	83	1	466	2800	52	3081197	2024-04-10	Tricuspidalestes caeruleus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_015107115.1	2425	2415	10	734	181	251	34813	2020-10-29	Triglachromis otostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_016785345.1	3317	3307	10	27	10	116	195658	2021-02-01	Trinectes maculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	Illumina	Center for Ecological and Environmental Sciences
GCA_029783895.1	3309	3271	38	7	38	145	1652672	2023-04-18	Triplophysa bombifrons	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing	Tarim University
GCF_015846415.1	3284	3244	40	4	66	171	1582913	2020-12-11	Triplophysa dalaica	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR	HeNan Normal University and Wuhan diggers
GCA_041430785.1	3303	3286	17	8	43	135	1783475	2024-08-23	Triplophysa lixianensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	marine
GCF_024868665.1	3310	3288	22	14	30	117	992332	2022-09-14	Triplophysa rosa	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio RSII	the National Natural Science Foundation of China
GCA_006030095.1	3309	3289	20	10	35	420	422203	2019-06-05	Triplophysa siluroides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	Institute of Hydrobiology
GCA_008369825.1	3305	3236	69	8	41	172	1572043	2019-09-12	Triplophysa tibetana	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio CLR	Gooalgene
GCA_033220385.1	3275	3191	84	19	60	190	1677794	2023-11-03	Triplophysa yarkandensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	Huazhong Agricultural University
GCA_027123545.1	2786	2777	9	308	260	389	80723	2022-12-20	Trisopterus esmarkii	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_027122455.1	2841	2828	13	285	228	358	27722	2022-12-20	Trisopterus luscus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_027122715.1	2795	2784	11	315	241	383	80722	2022-12-20	Trisopterus minutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_025674515.1	19	18	1	341	2994	103	2708359	2022-10-12	Trogloglanis pattersoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_015106575.1	2618	2611	7	577	147	104	8146	2020-10-29	Tropheus annectens	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110215.1	2566	2559	7	623	155	203	8147	2020-10-29	Tropheus brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109155.1	2527	2520	7	658	157	186	8148	2020-10-29	Tropheus duboisi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_902810505.1	3320	3241	79	31	3	148	8150	2020-04-15	Tropheus moorii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing	UNIVERSITY OF GRAZ
GCA_015111015.1	2615	2607	8	582	148	141	8151	2020-10-29	Tropheus polli	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015052705.1	2640	2630	10	574	128	114	1818577	2020-10-28	Tropheus sp. black'	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110695.1	2498	2491	7	680	164	128	2591307	2020-10-29	Tropheus sp. brichardi kipili' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111495.1	2562	2553	9	619	162	136	198185	2020-10-29	Tropheus sp. Kirschfleck'	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109315.1	2624	2618	6	573	146	152	2591308	2020-10-29	Tropheus sp. lukuga' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109455.1	2416	2408	8	729	191	253	2591309	2020-10-29	Tropheus sp. lunatus' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111195.1	2466	2455	11	709	166	124	2591310	2020-10-29	Tropheus sp. mpimbwe' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015113295.1	2496	2484	12	672	173	218	2591311	2020-10-29	Tropheus sp. murago' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105585.1	2521	2510	11	650	163	185	2591312	2020-10-29	Tropheus sp. red' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107715.1	2435	2428	7	739	167	130	32513	2020-10-29	Tylochromis polylepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_027564635.1	2240	2229	11	837	260	113	1050218	2023-01-03	Typhlichthys eigenmanni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	Illumina	Iridian Genomes
GCA_027564835.1	2228	2216	12	829	284	116	940470	2023-01-03	Typhlichthys subterraneus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	Illumina	Iridian Genomes
GCA_040894045.1	3320	3308	12	7	27	167	75934	2024-07-30	Umbra pygmaea	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Esociformes	Oxford Nanopore	GenoFish
GCA_027122555.1	2311	2303	8	690	346	506	183656	2022-12-20	Urophycis chuss	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_027123175.1	2645	2639	6	490	216	372	458613	2022-12-20	Urophycis cirrata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_027123135.1	2404	2399	5	635	308	393	630691	2022-12-20	Urophycis floridana	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_027123015.1	1986	1978	8	884	479	496	630692	2022-12-20	Urophycis regia	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	Illumina	Iridian Genomes
GCA_036785325.1	3026	2619	407	104	224	295	183657	2024-02-22	Urophycis tenuis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio HiFi	Canadas Genomic Enterprise
GCA_963556495.2	3350	3343	7	0	4	145	195855	2023-12-06	Valencia hispanica	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Oxford Nanopore	Centro Nacional de Análisis Genómico
GCA_015102225.1	2556	2548	8	627	162	141	34807	2020-10-29	Variabilichromis moorii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_026259375.1	3345	3192	153	2	7	377	82366	2022-11-23	Verasper variegatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	missing	Yellow Sea fisheries Research Institution
GCA_022828995.1	3321	3304	17	7	26	119	155067	2022-04-08	Vimba vimba	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	The Max Planck Institute of Molecular Cell Biology and Genetics
GCA_943590875.1	2150	2142	8	838	341	196	691752	2022-07-13	Vomeridens infuscipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCA_014839995.1	3316	3306	10	14	24	130	129108	2020-10-02	Xenentodon cancila	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Beloniformes	PacBio CLR	Vertebrate Genomes Project
GCA_015107655.1	2579	2570	9	620	147	180	452219	2020-10-29	Xenochromis hecqui	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_040091335.1	2469	2462	7	691	176	104	1517983	2024-06-07	Xenoophorus captivus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	University of St Andrews
GCA_040091345.1	2346	2342	4	801	184	92	208358	2024-06-07	Xenotaenia resolanae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	University of St Andrews
GCA_015104175.1	2491	2482	9	673	172	181	2759385	2020-10-29	Xenotilapia bathyphilus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105375.1	2333	2323	10	805	201	167	240480	2020-10-29	Xenotilapia boulengeri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106215.1	2483	2476	7	696	165	146	240484	2020-10-29	Xenotilapia caudafasciata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105975.1	2443	2434	9	741	155	121	240481	2020-10-29	Xenotilapia flavipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105755.1	2336	2328	8	789	209	142	559344	2020-10-29	Xenotilapia leptura	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109775.1	2504	2497	7	669	166	136	240485	2020-10-29	Xenotilapia longispinis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103415.1	2356	2347	9	799	189	150	559345	2020-10-29	Xenotilapia melanogenys	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102635.1	2471	2462	9	690	176	180	2591263	2020-10-29	Xenotilapia nasus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106095.1	2511	2502	9	673	157	152	286602	2020-10-29	Xenotilapia nigrolabiata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106855.1	2352	2344	8	787	194	163	27765	2020-10-29	Xenotilapia ochrogenys	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110015.1	2489	2482	7	691	164	174	143550	2020-10-29	Xenotilapia ornatipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015106585.1	2427	2416	11	734	179	154	559346	2020-10-29	Xenotilapia papilio	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015105935.1	2391	2386	5	766	183	119	559347	2020-10-29	Xenotilapia rotundiventralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102085.1	2411	2404	7	762	169	196	32515	2020-10-29	Xenotilapia sima	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015104975.1	2126	2114	12	937	274	290	2591264	2020-10-29	Xenotilapia singularis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103635.1	2449	2442	7	714	177	124	2591313	2020-10-29	Xenotilapia sp. kilesa' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103175.1	2296	2285	11	808	227	224	240487	2020-10-29	Xenotilapia sp. papilio sunflower'	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111115.1	2268	2261	7	860	213	136	2591314	2020-10-29	Xenotilapia sp. spilopterus north' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103795.1	2342	2333	9	808	183	215	240486	2020-10-29	Xenotilapia spiloptera	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015118035.1	2437	2428	9	729	170	172	27753	2020-10-29	Xenotilapia tenuidentata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCF_016859285.1	3334	3326	8	13	6	133	8245	2021-02-12	Xiphias gladius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Istiophoriformes	Oxford Nanopore	Institute of Deep-Sea Science and Engineering, Chinese Academy of Sciences
GCA_036418095.1	3346	3328	18	4	4	157	32469	2024-02-07	Xiphophorus birchmanni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi	Stanford University
GCA_041380905.1	3346	3292	54	4	4	150	32472	2024-08-21	Xiphophorus cortezi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi	University of California, Los Angeles
GCF_001444195.1	3345	3333	12	4	5	142	32473	2018-09-19	Xiphophorus couchianus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing	McDonnell Genome Institute - Washington University School of Medicine
GCF_003331165.1	3342	3293	49	5	7	238	8084	2019-12-05	Xiphophorus hellerii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	McDonnell Genome Institute - Washington University School of Medicine
GCF_002775205.1	3344	3331	13	5	5	147	8083	2017-12-07	Xiphophorus maculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Oxford Nanopore	The Genome Institute, Washington University at St. Louis
GCA_041429825.1	3346	3316	30	3	5	151	32476	2024-08-23	Xiphophorus malinche	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	PacBio HiFi	Stanford University
